time,open,high,low,close,MA,MA,MA,MA,MA,Volume,Basis,Upper,Lower,Histogram,MACD,Signal,%K,%D,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2022-11-18,287.89,287.99,282.3211,284.82,295.37526666666656,308.41915,281.4966666666664,291.99090000000024,277.42220000000026,53588631,276.98249999999996,294.5861597047332,259.37884029526674,2.029370759783316,2.4302474577353905,0.4008766979520746,75.30719719133998,75.90208699044278,55.59755315504671,50.14112768213018,NaN,NaN,NaN,NaN
2022-11-21,283.4,284.58,281.04,281.89,294.94613333333325,308.03855,282.86888888888865,292.00700000000023,276.84520000000026,40083527,277.1545,294.87896047133825,259.4300395286617,1.561668619427289,2.352962472236186,0.7912938528088969,66.73493270918665,72.44002340550031,52.97835356170139,50.48754552188715,NaN,NaN,NaN,NaN
2022-11-22,282.64,286.11,280.46,285.95,294.5777333333332,307.69265,285.38333333333304,292.04520000000025,276.69020000000023,41873444,277.2415,295.12004499113453,259.3629550088654,1.438542369271279,2.589471814397996,1.1509294451267167,78.6132241076653,73.55178466939732,56.06685831148495,51.52754320854655,NaN,NaN,NaN,NaN
2022-11-23,285.97,289.46,285.79,288.82,294.27553333333327,307.34115,286.0577777777775,292.06380000000024,276.5460000000002,46389967,277.786,296.36485830722626,259.20714169277375,1.458622344048141,2.974207375186893,1.515585031138752,87.00994733762435,77.45270138482545,58.159008949497604,52.940517024474,NaN,NaN,NaN,NaN
2022-11-25,287.19,287.91,286.42,286.92,294.0189999999999,306.9421,285.94222222222203,292.04500000000024,276.4624000000003,15498797,278.48850000000004,297.3313376578444,259.6456623421557,1.2596738290076273,3.090177317398286,1.8305034883906588,79.02745616936828,81.55020920488599,56.24927015920215,53.94629532036947,NaN,NaN,NaN,NaN
2022-11-28,284.9,286.96,281.76,282.71,293.70653333333325,306.56350000000003,285.6388888888887,291.92230000000023,276.3302000000003,38877045,278.563,297.4601512138729,259.66584878612707,0.7835818548608606,2.8099808069667347,2.026398952105874,65.1008931524975,77.04609888649672,52.16207819143298,54.4784218851032,NaN,NaN,NaN,NaN
2022-11-29,282.94,283.35,279.17,280.57,293.46273333333323,306.23105,284.6588888888887,291.7745000000002,276.12060000000025,35618878,278.6940000000001,297.6086540015878,259.77934599841234,0.2890558802498542,2.387718802418192,2.0986629221683377,58.021832616606055,67.38339397949062,50.16663452255637,54.746511581279584,NaN,NaN,NaN,NaN
2022-11-30,280.84,293.47,279.97,293.36,293.3067333333332,305.9604,285.53888888888866,291.8177000000003,276.21320000000026,74718088,279.60650000000004,299.47815848639397,259.7348415136061,0.761038604004983,3.0499611771745663,2.2889225731695833,99.43934760448515,74.18735779119625,60.01243444117878,56.03476850151924,NaN,NaN,NaN,NaN
2022-12-01,293.69,295.75,290.88,293.72,293.0781333333332,305.64835,286.52888888888873,291.89250000000027,276.41640000000024,51547332,281.0085,300.70796930756865,261.3090306924314,1.0190800190428169,3.5627725969731046,2.5436925779302877,87.75633293124261,81.73917105077795,60.25049047942792,56.33158179695094,NaN,NaN,NaN,NaN
2022-12-02,288.54,293.45,288.36,292.55,292.9401333333332,305.3309,287.3877777777776,291.9615000000002,276.6660000000002,53583172,282.61150000000004,300.5064750209346,264.71652497906547,1.029536493995976,3.830613195425258,2.801076701429282,80.69963811821476,89.29843955131419,59.02071245349916,56.33466923181088,NaN,NaN,NaN,NaN
2022-12-05,290.38,291.68,286.15,287.64,292.7345333333332,305.0418499999999,288.0266666666665,291.97120000000024,276.90860000000026,41482121,283.7595,299.7503704891219,267.7686295108781,0.6432387947241742,3.6051251948345,2.9618864001103256,51.085645355850296,73.18053880176923,54.0361099381789,56.12101051684605,NaN,NaN,NaN,NaN
2022-12-06,287.48,287.62,280.255,281.68,292.48693333333324,304.7426999999999,287.55222222222204,291.86930000000024,277.0548000000002,53937605,284.46400000000006,298.68711414563563,270.2408858543645,-0.039960989159199656,2.911935163661326,2.9518961528205256,15.138721351025291,48.974668275030126,48.6635716826062,55.36132835287983,NaN,NaN,NaN,NaN
2022-12-07,280.47,282.57,278.7801,280.53,292.1597999999999,304.45494999999994,286.63111111111095,291.7806000000003,277.17580000000027,45614254,285.0135,297.6483443203671,272.37865567963297,-0.5663847439821224,2.2439152228428725,2.810299966824995,10.311787341115556,25.512051349330402,47.67853010516624,54.75944292657365,NaN,NaN,NaN,NaN
2022-12-08,281.91,284.84,279.79,283.85,291.96546666666654,304.2270999999999,286.2899999999998,291.6361000000003,277.25400000000025,42594913,286.04,293.88688728095156,278.1931127190485,-0.6803924552801357,1.9598093977248254,2.640201853004961,29.875838985497968,18.442115892546273,50.776304080511316,54.41556500224936,NaN,NaN,NaN,NaN
2022-12-09,282.81,285.64,281.59,282.04,291.78406666666655,303.93484999999987,286.2155555555554,291.4262000000002,277.4574000000003,47860487,286.0045,293.91675498830386,278.09224501169615,-0.8557631710580216,1.570497889182434,2.4262610602404555,19.209895167325776,19.7991738313131,49.070552004335866,53.94935063434144,NaN,NaN,NaN,NaN
2022-12-12,282.22,285.64,281.16,285.58,291.70693333333327,303.63389999999987,286.77222222222207,291.20820000000026,277.8238000000003,35732518,285.88550000000004,293.7479664705059,278.02303352949417,-0.7170268477430048,1.5299775005616993,2.247004348304704,40.07035987247999,29.718698008434576,52.435997679349576,53.91061092845917,NaN,NaN,NaN,NaN
2022-12-13,296.65,296.875,285.91,288.65,291.6261999999999,303.34314999999987,286.24888888888876,291.07480000000027,278.12620000000027,80667675,286.04600000000005,293.99610289240957,278.09589710759053,-0.4170471576769197,1.7256954012085544,2.142742558885474,54.54520334458867,37.94181946146481,55.20079751571524,53.84874944304705,NaN,NaN,NaN,NaN
2022-12-14,288.05,291.41,283.19,286.51,291.5906666666666,303.06824999999986,285.4477777777776,290.93720000000025,278.2138000000003,64984432,285.9020000000001,293.7076251511144,278.0963748488858,-0.363268173838299,1.6886573415876,2.051925515425899,42.71866658561245,45.778076600893705,52.892766362569354,53.47258925826646,NaN,NaN,NaN,NaN
2022-12-15,282.33,283.01,275.67,276.89,291.4955999999999,302.71659999999986,283.70777777777755,290.76240000000024,278.11200000000025,60554119,285.4745000000001,294.21505484507213,276.73394515492805,-0.9431503698674355,0.8729875530916047,1.8161379229590402,5.753360056590291,34.33907666226381,43.98878464774661,52.596840293162494,NaN,NaN,NaN,NaN
2022-12-16,276.2,277.77,272.61,274.25,291.3109999999999,302.3765499999999,282.21999999999986,290.43680000000023,278.00180000000023,68300351,284.94650000000007,294.9660674058219,274.92693259417825,-1.442203810534997,0.01338315979029403,1.455586970325291,6.75870595507928,18.410244199094006,41.90401922115748,51.86412179528567,NaN,NaN,NaN,NaN
2022-12-19,273.87,273.96,268.49,269.75,291.1197333333332,302.03879999999987,280.8944444444443,290.03620000000024,278.01480000000026,44167920,284.1930000000001,296.2056684795575,272.1803315204427,-1.9798479277374714,-1.0192229393465482,0.9606249883909233,4.438964241676912,5.650343417782158,38.550232044780486,51.03437876115883,NaN,NaN,NaN,NaN
2022-12-20,268.56,271.32,266.95,269.54,290.87553333333324,301.7621999999999,279.6733333333331,289.5770000000003,278.07740000000024,51064199,283.57550000000003,297.16447711381784,269.98652288618223,-2.2352054886406716,-1.833381872409916,0.40182361623075546,8.654970760234022,6.6175469856634015,38.39579377258778,49.4903329991166,NaN,NaN,NaN,NaN
2022-12-21,270.6,274.78,269.74,273.45,290.75759999999997,301.5126999999999,278.51777777777755,289.15880000000027,278.29140000000024,46394694,282.95050000000003,297.17988153961466,268.7211184603854,-2.03222177918103,-2.1384536077455323,-0.10623182856450208,21.720969089390135,11.604968030433687,42.97641714535193,48.25647061811118,NaN,NaN,NaN,NaN
2022-12-22,270.38,270.5149,262.455,266.76,290.60546666666664,301.1715499999999,276.81999999999977,288.68310000000025,278.37340000000023,60278377,281.8475,297.4406111392167,266.25438886078337,-2.224434774424743,-2.886775296595431,-0.6623405221706878,12.5072632190587,14.294401022894283,37.797789719215636,46.74054756566236,NaN,NaN,NaN,NaN
2022-12-23,265.47,268.04,263.53,267.36,290.4633333333333,300.8519999999999,274.7955555555553,288.12780000000026,278.3442000000002,39373584,280.8695000000001,297.48728141027874,264.2517185897214,-2.183972579077846,-3.392306246017995,-1.2083336669401492,14.2504357931436,16.159556033864142,38.51339704222856,45.63178235880876,NaN,NaN,NaN,NaN
2022-12-27,266.74,266.85,263.03,263.58,290.26399999999995,300.54789999999997,272.0099999999998,287.51960000000025,278.40100000000024,38009005,279.91300000000007,298.1228589780325,261.7031410219676,-2.274338829318435,-4.051257203588193,-1.776918374269758,3.268448576409063,10.008715862870451,35.724929627105894,44.70759364055874,NaN,NaN,NaN,NaN
2022-12-28,263.17,265.47,259.73,260.1,290.08306666666664,300.25755000000004,269.0755555555554,286.9031000000002,278.21600000000024,47139043,278.88950000000006,299.03480761740457,258.74419238259554,-2.4176396891355667,-4.798967985689217,-2.38132829655365,0.9960963790550672,6.171660249535907,33.33221939819471,43.68285716148934,NaN,NaN,NaN,NaN
2022-12-29,262.96,267.405,262.25,266.44,289.91759999999994,299.94899999999996,267.91444444444426,286.36040000000025,278.11520000000024,45893567,277.54350000000005,297.23373846985754,257.85326153014256,-1.9544071202771627,-4.824337196900103,-2.8699300766229405,18.06434244178216,7.442962465748764,41.07525306500378,42.98992494609594,NaN,NaN,NaN,NaN
2022-12-30,263.62,266.41,262.29,266.28,289.6972666666666,299.5788,267.02888888888873,285.8524000000003,278.03100000000023,37858277,276.17150000000004,294.9654727306352,257.37752726936486,-1.5456548911970076,-4.8019986906192,-3.2563437994221927,17.633598061650176,12.2313456274958,40.946005580452116,42.409600201532825,NaN,NaN,NaN,NaN
2023-01-03,268.65,270.155,262.13,264.48,289.39979999999997,299.17900000000003,266.44333333333316,285.23790000000025,277.93840000000023,42335325,274.7680000000001,292.62916860678035,256.9068313932198,-1.2936154594197582,-4.87336312369689,-3.579747664277132,12.787723785166246,16.16188809619953,39.44237177944342,41.481484065825235,NaN,NaN,NaN,NaN
2023-01-04,266.64,267.45,262.53,265.74,289.11619999999994,298.75025,266.02111111111094,284.65450000000027,277.7448000000002,47754861,273.67300000000006,290.9179564800795,256.4280435199206,-0.9547824338641506,-4.77322570660732,-3.8184432727431696,18.970959595959563,16.46409381425866,41.07363086660116,40.47240073374566,NaN,NaN,NaN,NaN
2023-01-05,264.04,264.21,261.26,261.58,288.8200666666666,298.30774999999994,264.702222222222,283.96640000000025,277.4074000000003,45396744,272.66800000000006,290.26840181359086,255.06759818640927,-0.9230266478866476,-4.972226582601479,-4.0491999347148315,7.946735395188866,13.235139592104892,37.48356478822222,39.37174347843514,NaN,NaN,NaN,NaN
2023-01-06,263.35,269.94,260.34,268.8,288.51619999999997,297.86695,264.9288888888887,283.3238000000003,277.0992000000002,54659739,272.0815000000001,289.37393450181924,254.789065498181,-0.3570568386921682,-4.495520983080041,-4.138464144387873,50.27716186252778,25.731618951225403,46.262561005621784,39.534156075426225,NaN,NaN,NaN,NaN
2023-01-09,270.83,275.29,269.92,270.54,288.27846666666665,297.46049999999997,265.282222222222,282.70640000000026,276.9514000000002,45568676,271.4160000000001,287.8486643000975,254.9833356999027,0.16517190523019742,-3.931999262850127,-4.097171168080324,69.47300771208226,42.56563498993297,48.15219530185192,39.980454366904404,NaN,NaN,NaN,NaN
2023-01-10,269.49,272.94,268.97,272.83,288.0491999999999,297.02639999999997,266.30999999999983,282.1498000000003,276.95060000000024,35247763,270.9555000000001,286.6720587518348,255.23894124816536,0.6673317580636775,-3.263006470500727,-3.9303382285644046,84.19023136246763,67.98013364569256,50.613578726500926,40.84212198702729,NaN,NaN,NaN,NaN
2023-01-11,273.92,277.66,273.12,277.55,287.83373333333327,296.6174,268.2488888888887,281.6325000000003,276.87720000000024,44077036,270.5540000000001,285.124095950262,255.98390404973816,1.284144708509276,-2.3251573429278096,-3.6093020514370857,99.38650306748458,84.34991404734483,55.3215930782926,42.0511076517205,NaN,NaN,NaN,NaN
2023-01-12,278.12,280.1,273.74,279.05,287.6431333333333,296.18809999999996,269.6499999999998,281.1944000000003,276.8992000000003,60599953,270.0740000000001,282.73533705418816,257.4126629458121,1.7320659422017135,-1.444219623684944,-3.1762855658866576,94.84536082474222,92.80736508489815,56.7332162484018,43.03373615908121,NaN,NaN,NaN,NaN
2023-01-13,276.5,281.219,276.16,280.97,287.5202666666666,295.7369999999999,271.282222222222,280.86050000000034,277.01640000000026,44802936,269.79700000000014,281.1864110470944,258.4075889529059,2.073504038744897,-0.5844055174555365,-2.6579095562004333,98.84126762529682,97.69104383917454,58.53895929403585,44.51524827156835,NaN,NaN,NaN,NaN
2023-01-17,280.77,282.85,279.581,281.54,287.47159999999997,295.3092499999999,273.1777777777776,280.53490000000033,277.3336000000002,36269738,270.0295000000001,282.1546778955935,257.9043221044067,2.239422037338781,0.14136799047304294,-2.0980540468657383,94.33391003460206,96.00684616154702,59.084897256295704,45.98464114400172,NaN,NaN,NaN,NaN
2023-01-18,283.11,284.69,277.67,277.88,287.48806666666667,294.8859499999999,274.5266666666664,280.1636000000003,277.6814000000002,47754549,270.2110000000001,282.6870456876273,257.73495431237296,2.011576929514238,0.416417115027059,-1.5951598144871788,72.71634615384612,88.63050793791501,54.154014613378095,47.30100435730689,NaN,NaN,NaN,NaN
2023-01-19,276.22,277.375,273.89,275.15,287.483,294.45244999999994,276.03444444444426,279.70930000000027,277.89080000000024,44150436,270.4810000000001,283.1378699132029,257.8241300867973,1.6036383887219272,0.4093881714152303,-1.194250217306697,60.82135523613958,75.95720380819593,50.75176937880912,48.54525792735077,NaN,NaN,NaN,NaN
2023-01-20,276.79,283.02,275.71,282.68,287.48220000000003,294.0193499999999,277.5766666666664,279.4617000000003,278.19260000000025,60613606,271.1380000000001,284.8513432830894,257.42465671691076,1.7553198000284123,0.9998995327288185,-0.7554202672995938,91.74537987679676,75.09436042226083,58.49695650109927,49.78966531564331,NaN,NaN,NaN,NaN
2023-01-23,283.54,290.21,282.73,288.96,287.59933333333333,293.65864999999985,279.6233333333331,279.3072000000003,278.58100000000024,52799905,271.9135000000001,287.6648761620936,256.1621238379066,2.1660359567870238,1.9521246786841857,-0.21391127810283783,95.81519919651825,82.79397810315155,63.633719389206945,51.41021630198294,NaN,NaN,NaN,NaN
2023-01-24,287.31,289.55,286.78,288.37,287.69053333333335,293.33419999999984,281.34999999999974,279.1807000000003,279.0820000000002,44875146,272.9940000000001,290.0904176364492,255.89758236355098,2.2742154695275953,2.6288580588066566,0.3546425892790611,93.83997321727493,93.80018409686333,62.84672922370405,53.081956119430124,NaN,NaN,NaN,NaN
2023-01-25,283.77,288.36,281.18,287.73,287.7348666666667,293.00234999999986,282.48111111111086,279.06530000000026,279.18160000000023,50872022,274.0125000000001,292.04634803639453,255.97865196360567,2.1787256458179556,3.0780496465515057,0.89932400073355,91.69735520589234,93.78417587322853,61.95167835373457,54.57324522565394,NaN,NaN,NaN,NaN
2023-01-26,291.22,293.52,288.519,293.34,287.81933333333336,292.7232999999998,284.0688888888887,279.00470000000024,279.2892000000002,51596335,275.50050000000005,294.7178395401116,256.2831604598885,2.354480204503119,3.842424256362449,1.4879440518593299,99.45750452079564,94.99827764798765,66.46073920120395,56.64304339800979,NaN,NaN,NaN,NaN
2023-01-27,292,298.26,291.88,296.26,287.8954,292.5001499999998,285.7677777777775,279.0156000000003,279.50560000000024,56441939,277.3085000000001,297.18277913157766,257.4342208684225,2.5139962904915363,4.6304394149737504,2.116443124482214,93.17173096620006,94.7755302309627,68.54992448380781,58.23499793216593,NaN,NaN,NaN,NaN
2023-01-30,292.93,294.38,289.89,290.27,287.86646666666667,292.25424999999984,286.7377777777775,278.9878000000002,279.5232000000002,49405833,278.5000000000001,298.4820799718075,258.51792002819275,2.08062702887918,4.717226910581189,2.636599881702009,72.72106520996921,88.45010023232165,60.25780698383388,59.09968448087893,NaN,NaN,NaN,NaN
2023-01-31,290.31,294.72,290.2,294.62,287.8809333333333,291.9955999999998,288.5977777777775,278.9443000000003,279.7068000000002,46705106,279.9170000000001,300.2481869796074,259.5858130203928,1.953499124299289,5.0784737870761205,3.1249746627768316,85.52108194112972,83.80462603909969,63.69260118044015,60.03390037044601,NaN,NaN,NaN,NaN
2023-02-01,294.41,303.43,292.3,300.92,287.9968,291.8080499999998,291.4611111111108,278.94830000000024,280.0290000000002,67562173,281.7390000000001,302.73050866421363,260.74749133578655,2.144973649041223,5.80619172407836,3.6612180750371373,91.54597507578313,83.26270740896071,68.00542059148339,60.93988804995964,NaN,NaN,NaN,NaN
2023-02-02,307.57,313.68,306.73,311.72,288.1829333333334,291.6731999999998,294.68777777777746,278.9946000000002,280.56700000000023,83070628,284.0380000000001,307.44911496703475,260.6268850329655,2.8083952514935415,7.171712139404065,4.363316887910523,95.0741392309626,90.71373208262516,73.75982906663224,62.156074679833246,NaN,NaN,NaN,NaN
2023-02-03,304.94,312.39,304.54,306.18,288.3556000000001,291.4727999999998,296.6011111111108,278.94900000000024,281.0528000000002,76170804,286.26800000000014,309.18895076561154,263.34704923438875,2.683664954828866,7.717898081446606,5.03423312661774,81.15104297562202,89.25705242745592,67.09365813375013,62.767124596955696,NaN,NaN,NaN,NaN
2023-02-06,303.51,305.91,302.22,303.59,288.49866666666674,291.28469999999976,298.29222222222194,279.04790000000025,281.4056000000002,40802348,288.0075000000001,310.6404555073965,265.3745444926037,2.2536203780760236,7.85125859921277,5.597638221136746,74.64186981653675,83.6223506743738,64.1736248751878,63.13060514116228,NaN,NaN,NaN,NaN
2023-02-07,303.46,311.03,302.32,309.88,288.65146666666675,291.16334999999975,300.753333333333,279.1864000000002,281.8268000000002,67583981,289.97450000000015,313.0273275705964,266.9216724294039,2.2163187708114735,8.368036684651088,6.151717913839614,90.44986177431512,82.08092485549132,67.83485785867549,64.1078082301121,NaN,NaN,NaN,NaN
2023-02-08,308.54,309.5,303.67,304.37,288.7552666666667,291.0581999999998,301.9788888888886,279.3191000000002,282.1758000000002,56720860,291.55150000000015,314.00466126962016,269.09833873038014,1.6690363881749288,8.238013399058275,6.568977010883346,75.48064261258891,80.19079140114694,61.87012337499764,64.90197637269698,NaN,NaN,NaN,NaN
2023-02-09,308.84,308.99,300.2,301.68,288.79993333333334,290.91869999999983,302.58111111111083,279.44270000000023,282.5552000000002,49137818,292.75800000000015,314.6584745153976,270.8575254846027,1.0069591227695343,7.827675914345264,6.820716791575729,63.07692307692308,76.33580915460904,59.13625633539043,64.94764064657492,NaN,NaN,NaN,NaN
2023-02-10,299.48,301.57,297.25,299.7,288.82893333333334,290.83149999999983,303.6288888888886,279.52920000000023,282.9378000000002,50050104,293.7905000000001,314.94287525668506,272.6381247433152,0.3506533108573686,7.25903343014744,6.908380119290071,56.98461538461533,65.18072702470911,57.13502888269476,64.48344846753834,NaN,NaN,NaN,NaN
2023-02-13,301.13,305.1,299.93,304.5,288.932,290.7701999999998,304.7266666666664,279.6869000000002,283.1606000000002,39636720,294.96700000000016,315.7504550544312,274.1835449455691,0.16425412019585828,7.113697769534895,6.949443649339036,71.75384615384613,63.9384615384615,60.61469495089139,64.32401744805172,NaN,NaN,NaN,NaN
2023-02-14,302.89,307.72,300.91,306.75,289.06873333333334,290.6638999999998,305.3744444444442,279.9188000000002,283.4212000000002,64079057,296.22750000000013,316.65560600617664,275.7993939938236,0.11904523861459904,7.098250197607285,6.979204958992686,72.45737450816738,67.06527868220961,62.165128852677206,64.33926391226191,NaN,NaN,NaN,NaN
2023-02-15,304.9,309.27,304.2,309.1,289.22506666666675,290.6431499999998,305.0833333333331,280.2091000000002,283.75220000000024,43427298,297.78850000000017,317.1114068982783,278.46559310172205,0.17081206993320475,7.1927200464091925,7.021907976475988,80.74821353509887,74.9864780657041,63.769353391000045,64.14702206867591,NaN,NaN,NaN,NaN
2023-02-16,304.38,308.43,303.15,303.3,289.3359333333334,290.5672499999999,304.76333333333304,280.48700000000025,284.06540000000024,59498630,299.19600000000014,315.5979967077047,282.7940032922956,-0.23985557884572106,6.722088502918837,6.961944081764558,56.36822194199249,69.8579366617529,57.310547030403,63.34420939343271,NaN,NaN,NaN,NaN
2023-02-17,301.07,301.93,298.1,301.16,289.3978666666667,290.4789499999999,304.49333333333306,280.75490000000025,284.45500000000027,58230729,300.1200000000001,314.6742502383189,285.56574976168133,-0.6847209952053621,6.106042837757855,6.790763832963217,46.678023850085296,61.264819775725535,55.093322483450535,62.975317643405326,NaN,NaN,NaN,NaN
2023-02-21,297.26,298.73,293.89,294.03,289.4287333333333,290.30109999999985,302.73222222222194,280.9504000000003,284.72500000000025,46526708,300.37350000000015,314.3046755067401,286.4423244932602,-1.444589854330225,4.985026515050436,6.4296163693806605,8.091674462113946,37.045973418063895,48.377774589887665,61.881401458365865,NaN,NaN,NaN,NaN
2023-02-22,294.62,296.3599,292.56,294.25,289.40173333333337,290.20734999999985,301.60777777777747,281.09350000000023,284.9330000000002,51389237,300.66750000000013,313.79817229807986,287.5368277019204,-1.8897108459821137,4.067477811903018,5.957188657885132,8.001893939393927,20.923864083864373,48.58602291672797,60.494301624454764,NaN,NaN,NaN,NaN
2023-02-23,297.97,298.13,292.55,296.82,289.36033333333336,290.1451999999998,301.0677777777775,281.34300000000025,285.2286000000002,69294443,301.1220000000002,312.99942160569566,289.2445783943047,-1.9599414508327797,3.507261844344157,5.467203295176937,21.522177419354776,12.538581940287537,51.069279168468675,58.87354806030022,NaN,NaN,NaN,NaN
2023-02-24,291.76,292.97,290.05,291.85,289.25680000000006,290.1186999999998,300.1955555555553,281.58890000000025,285.3540000000002,74331958,301.0475000000001,313.1360497475728,288.9589502524274,-2.2682345018766172,2.6319101678311654,4.900144669707783,8.579599618684531,12.701223659144398,46.4017929087711,57.39555768708744,NaN,NaN,NaN,NaN
2023-02-27,295.07,296.49,293.34,293.94,289.20313333333337,290.0845999999998,299.02222222222196,281.79300000000023,285.4598000000002,48995009,300.93150000000014,313.24403389841217,288.6189661015881,-2.253856779193379,2.0828236957160584,4.336680474909437,18.54146806482361,16.21441503428764,48.53206296078438,56.27830326463005,NaN,NaN,NaN,NaN
2023-02-28,293.3,296.124,292.96,293.56,289.1584000000001,290.0931999999998,297.5566666666664,281.9073000000003,285.6008000000002,48243141,301.0960000000001,312.91228266417204,289.2797173358282,-2.190481604812301,1.5985784688940612,3.789060073706362,18.046272493573227,15.055780059027123,48.157289843148575,54.872762692092415,NaN,NaN,NaN,NaN
2023-03-01,293.26,293.93,290.2,291.2,289.13726666666673,290.09344999999985,295.5677777777775,281.99950000000024,285.8870000000002,58286972,300.9250000000001,313.2012380230931,288.64876197690717,-2.221084432001677,1.012704533704266,3.233788965705943,5.983350676378663,14.190363744925167,45.792217426308966,53.72434083861465,NaN,NaN,NaN,NaN
2023-03-02,288.66,294.43,288.37,293.61,289.0492666666667,290.0517999999999,294.4911111111108,282.13800000000026,286.2742000000002,53738557,300.5595000000001,313.24309172315066,287.8759082768496,-1.999514042039006,0.7343964131571852,2.7339104551961912,25.0717703349283,16.367131168293398,48.56994176434687,52.96960408354011,NaN,NaN,NaN,NaN
2023-03-03,295.39,299.92,294.87,299.68,288.9817333333334,290.05799999999994,294.32666666666637,282.44380000000024,286.8728000000002,60511540,299.9575000000001,311.5621212777347,288.3528787222655,-1.3933715044073973,0.9921960746869445,2.385567579094342,54.114832535885235,28.38998451573073,54.84591242324252,52.806095765007804,NaN,NaN,NaN,NaN
