time,open,high,low,close,MA,MA,MA,MA,MA,Volume,Basis,Upper,Lower,Histogram,MACD,Signal,%K,%D,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2022-11-16,396.78,397.78,394.79,395.45,394.7868000000002,406.3803,388.29888888888894,389.82260000000076,378.39119999999974,68508454,383.29049999999984,401.86669710814937,364.7143028918503,2.1996501192434246,5.141142558003935,2.9414924387605104,79.53460620525054,84.00630289030107,58.77856554166737,55.15912106573769,NaN,NaN,NaN,NaN
2022-11-17,390.46,394.95,390.14,394.24,394.4964666666669,406.06475,390.2866666666667,389.9585000000007,378.26839999999976,74496255,384.73199999999986,401.95986301317504,367.5041369868247,1.8342653263409447,5.2343240966866915,3.4000587703457468,75.92482100238665,81.35441527446301,57.79136212684065,55.040705646546535,NaN,NaN,NaN,NaN
2022-11-18,397.74,397.81,393.04,396.03,394.2168666666669,405.8118999999999,392.07333333333344,390.11540000000076,378.05699999999973,92922451,385.81899999999985,403.01768820581157,368.6203117941881,1.592329928881342,5.390471181447424,3.798141252566082,81.26491646778034,78.90811455847252,58.891313806119044,55.16609276334358,NaN,NaN,NaN,NaN
2022-11-21,394.64,395.82,392.66,394.59,393.8805333333335,405.54134999999997,393.4722222222223,390.2888000000008,377.7293999999998,51243189,386.60499999999985,403.89812175405905,369.31187824594065,1.2306925780530156,5.336506975132352,4.105814397079336,76.96897374701662,78.05290373906121,57.59107946188008,55.29893335286901,NaN,NaN,NaN,NaN
2022-11-22,396.63,400.07,395.1527,399.9,393.58180000000016,405.30455,396.33555555555563,390.47540000000083,377.8653999999998,60429025,387.35399999999987,405.5636572181011,369.1443427818986,1.240950222813563,5.65700217559629,4.416051952782727,92.81026252983285,83.68138424820995,61.009647761754906,56.19870936271395,NaN,NaN,NaN,NaN
2022-11-23,399.55,402.93,399.31,402.42,393.34420000000017,405.06195,397.1944444444445,390.6800000000008,378.02179999999976,68261628,388.3739999999999,407.534808333692,369.2131916663078,1.3028870646900348,6.04466078364527,4.741773718955235,98.45126024901309,89.41016550862086,62.55241893539672,57.39382481611621,NaN,NaN,NaN,NaN
2022-11-25,401.83,402.91,401.535,402.33,393.18613333333354,404.7859,397.61888888888893,390.8708000000008,378.2659999999998,30545434,389.49149999999986,409.163904301476,369.8190956985237,1.224434948797951,6.272317404952673,5.047882456154722,97.9536152796725,96.40504601950617,62.457368373106526,58.29626958837941,NaN,NaN,NaN,NaN
2022-11-28,399.09,400.81,395.11,395.91,392.9688000000002,404.5188500000001,397.7066666666667,390.94000000000074,378.47299999999973,68021749,389.8359999999999,409.70365552350626,369.96834447649354,0.6553457966217833,5.867064701931952,5.2117189053101685,76.05729877216922,90.82072476695161,55.92872827700333,58.54994566479222,NaN,NaN,NaN,NaN
2022-11-29,396.05,397.3,393.3,395.23,392.8296666666669,404.2927,397.3444444444445,391.00560000000075,378.60659999999984,52310039,390.28699999999986,410.2143581791666,370.35964182083313,0.17338717373406443,5.428452872477749,5.255065698743684,73.73806275579813,82.5829922692133,55.26972898262318,58.65358031394029,NaN,NaN,NaN,NaN
2022-11-30,395.49,407.68,393.48,407.68,392.76573333333357,404.1360000000001,398.7033333333334,391.2401000000007,379.07839999999976,144566653,391.4449999999998,412.5539407598024,370.33605924019724,0.6088360875004648,6.016110808119265,5.4072747206188,100,83.26512050932246,63.702524163656044,59.78714609923067,NaN,NaN,NaN,NaN
2022-12-01,408.77,410,404.75,407.38,392.62953333333365,403.9424000000001,400.1633333333334,391.50560000000075,379.6781999999998,76398170,393.0704999999998,413.82759755724385,372.3134024427558,0.7814084462258739,6.384035278401143,5.602626832175269,86.80765357502516,86.84857211027445,63.39239417477417,60.01042045856237,NaN,NaN,NaN,NaN
2022-12-02,402.25,407.86,402.14,406.91,392.59560000000033,403.74395000000004,401.37222222222226,391.7864000000008,380.33199999999977,85342731,394.8654999999998,413.81127047788993,375.9197295221097,0.7675383540494574,6.5620497747370905,5.794511420687633,84.44108761329319,90.4162470627728,62.87593869389377,60.06761482819186,NaN,NaN,NaN,NaN
2022-12-05,403.95,404.93,398.17,399.59,392.49633333333367,403.5566000000001,401.92777777777786,392.0032000000008,380.96479999999974,77289815,396.0274999999998,413.0404560923693,379.0145439076303,0.1986364664724487,6.042807003778194,5.844170537305745,47.58308157099689,72.94394091977175,55.31713109225175,59.76974422905224,NaN,NaN,NaN,NaN
2022-12-06,399.42,399.99,391.64,393.83,392.3460000000003,403.35460000000006,401.2533333333334,392.09020000000083,381.55519999999973,77972217,396.7214999999998,412.1092461312823,381.33375386871734,-0.5892229978278589,5.107641790020921,5.69686478784878,18.580060422960702,50.20140986908361,50.202757302375716,58.982925620953075,NaN,NaN,NaN,NaN
2022-12-07,392.94,395.64,391.97,393.16,392.106666666667,403.17255000000006,400.22444444444454,392.20230000000083,382.1507999999997,65927896,397.2794999999998,411.2340554927701,383.32494450722953,-1.1468450670790036,4.2633084540000254,5.410153521079029,15.206445115810858,27.123195703256158,49.62798417491513,58.32931266618505,NaN,NaN,NaN,NaN
2022-12-08,395.14,397.36,393.2684,396.24,391.98953333333367,403.0440000000001,399.54777777777787,392.24200000000087,382.6649999999998,60737912,398.3849999999999,407.48869924814005,389.2813007518597,-1.288997196048948,3.7989070260178437,5.087904222066792,25.054466230936924,19.613657256569507,52.329921959382276,57.939209797080885,NaN,NaN,NaN,NaN
2022-12-09,394.94,397.62,393.15,393.28,391.8691333333337,402.86890000000005,399.25555555555565,392.22710000000086,383.2747999999998,81447733,398.31449999999984,407.5524142126798,389.07658578731986,-1.5458097700566515,3.1556420094959776,4.701451779552629,8.932461873638264,16.397791073462027,49.57761227566565,57.27394540204849,NaN,NaN,NaN,NaN
2022-12-12,394.11,398.95,393.412,398.95,391.8743333333337,402.67490000000015,399.668888888889,392.2287000000009,384.11019999999974,75405835,398.33649999999983,407.5782666601626,389.09473333983703,-1.3067570982823566,3.068005406699683,4.37476250498204,39.814814814814795,24.600580973130008,54.51288990207952,57.054074719205595,NaN,NaN,NaN,NaN
2022-12-13,410.22,410.49,399.07,401.97,391.8935333333337,402.50160000000005,399.03444444444455,392.29750000000087,384.81739999999974,123782534,398.67899999999986,407.9262869535148,389.4317130464849,-0.9355756783883598,3.20529290699659,4.14086858538495,54.80106100795771,34.51611256547027,56.930923377222165,56.76273726316754,NaN,NaN,NaN,NaN
2022-12-14,401.61,405.5,396.31,399.4,391.937866666667,402.3487,398.1477777777779,392.3358000000009,385.24599999999987,108111349,398.72449999999986,407.97657322715804,389.4724267728417,-0.8556448368333682,3.0713125393432392,3.9269573761766075,41.16710875331555,45.26099485869603,54.286234753375986,56.172295535880345,NaN,NaN,NaN,NaN
2022-12-15,394.3,395.25,387.885,389.63,391.9198000000004,402.10740000000004,396.2277777777779,392.3232000000009,385.4967999999998,117705889,398.4334999999998,408.4164680456698,388.45053195432985,-1.4199913139385711,2.1519682337533936,3.5719595476919648,7.719531077195325,34.56256694615621,45.61165786070791,54.96903049928045,NaN,NaN,NaN,NaN
2022-12-16,385.18,386.575,381.04,383.27,391.7968000000004,401.84520000000003,394.41444444444454,392.1455000000008,385.69819999999976,119857952,397.8849999999999,409.756204656672,386.01379534332773,-2.1377196767286053,0.8998099517812079,3.0375296285098132,7.572156196943845,18.819598675818252,41.01684272138224,53.90389581673609,NaN,NaN,NaN,NaN
2022-12-19,383.47,383.82,378.28,380.02,391.6630000000004,401.58445000000006,392.8800000000001,391.8850000000009,386.04279999999983,79878103,397.0844999999998,411.2797717128182,382.8892282871814,-2.710615097165121,-0.3507392429465881,2.359875854218533,5.402049053089125,6.897912109076113,38.86241043768208,52.73194449209743,NaN,NaN,NaN,NaN
2022-12-20,379.23,382.23,377.85,380.54,391.4778000000004,401.39,391.4777777777779,391.5705000000009,386.45319999999987,74427240,396.38199999999983,412.28895772298256,380.4750422770171,-2.9159292779107346,-1.2850357431698853,1.6308935347408493,8.241421568627448,7.071875606220139,39.41077663082223,50.99681966832359,NaN,NaN,NaN,NaN
2022-12-21,383.25,387.41,382.69,386.23,391.4402666666671,401.23990000000003,390.3655555555556,391.3251000000009,387.0229999999999,78167369,395.69849999999985,412.1088616962196,379.2881383037801,-2.54350443563618,-1.5484870098043757,0.9950174258318043,25.674019607843135,13.105830076519903,45.20260736467765,49.69754918188812,NaN,NaN,NaN,NaN
2022-12-22,383.05,386.2134,374.77,380.72,391.38200000000046,401.00645000000003,388.97,391.05170000000084,387.50619999999986,100120855,394.6134999999998,411.9463142839195,377.28068571608014,-2.5374477656833734,-2.1767922812724123,0.36065548441096096,16.657334826427885,16.857592000966154,41.10492447954449,48.14247673800603,NaN,NaN,NaN,NaN
2022-12-23,379.65,383.06,378.03,382.91,391.33720000000045,400.7936000000001,387.1877777777779,390.7363000000008,387.84499999999986,59857329,393.64249999999987,411.3100010966628,375.97499890333694,-2.2641617009310537,-2.4695466417528564,-0.2053849408218026,22.788353863381964,21.706569432550992,43.304801186935904,47.284453173340616,NaN,NaN,NaN,NaN
2022-12-27,382.79,383.15,379.65,381.4,391.2337333333338,400.6002500000001,384.9022222222223,390.4086000000009,388.32039999999984,51638180,392.9169999999998,411.3284813092478,374.5055186907518,-2.068672409326222,-2.79122545247958,-0.722553043153358,18.56103023516235,19.335572974990733,42.136132140232746,46.70826566175897,NaN,NaN,NaN,NaN
2022-12-28,381.33,383.39,376.42,376.66,391.1188666666672,400.39855000000017,382.37555555555565,390.0405000000009,388.5171999999999,70911520,391.9884999999998,411.6690033218338,372.3079966781658,-2.1336086309138493,-3.3895638317956696,-1.2559552008818202,5.291153415453644,15.54684583799932,38.61340005691513,45.9215096533304,NaN,NaN,NaN,NaN
2022-12-29,379.63,384.35,379.08,383.44,391.0260000000005,400.18490000000014,381.6877777777779,389.74500000000086,388.7633999999999,66970877,390.7764999999998,409.3995279761577,372.15347202384197,-1.6183280420182722,-3.2788652534046605,-1.6605372113863883,24.272116461366206,16.041433370660737,45.6170402016017,45.44201809920322,NaN,NaN,NaN,NaN
2022-12-30,380.64,382.58,378.43,382.43,390.8734666666672,399.91895000000017,381.5944444444446,389.45580000000086,389.0419999999999,84022205,389.5289999999998,406.8318817253265,372.2261182746731,-1.2598417610877695,-3.2353394127461,-1.9754976516583307,21.444568868981015,17.002612915266955,44.79711051773368,45.100553687922364,NaN,NaN,NaN,NaN
2023-01-03,384.37,386.43,377.831,380.82,390.6438666666672,399.6177000000001,381.6833333333335,389.06410000000085,389.3501999999999,74850731,388.2244999999998,403.9513032034729,372.4976967965267,-1.0538427220734201,-3.2928010542501056,-2.2389583321766855,16.937290033594643,20.88465845464729,43.456228029567185,44.31079212560006,NaN,NaN,NaN,NaN
2023-01-04,383.18,385.88,380,383.76,390.4494000000005,399.31390000000016,382.04111111111126,388.7018000000009,389.5395999999999,85934098,387.4329999999998,402.36544400628577,372.5005559937139,-0.6614462510413155,-3.06576614597833,-2.4043198949370144,29.254799869834052,22.545552924136572,46.599569844561934,43.57283830183861,NaN,NaN,NaN,NaN
2023-01-05,381.72,381.84,378.76,379.38,390.24800000000045,398.98885000000007,381.2800000000001,388.22460000000086,389.5497999999999,76970456,386.7104999999998,401.7330064154068,371.6879935845928,-0.6384272814970844,-3.2023539968083696,-2.5639267153112852,22.509765625000046,22.90061850947625,42.783675119250574,42.75122689940108,NaN,NaN,NaN,NaN
2023-01-06,382.61,389.25,379.4127,388.08,390.05260000000044,398.68130000000014,382.0977777777779,387.81680000000085,389.6129999999999,104189603,386.4564999999998,401.20348379333524,371.7095162066643,-0.011943518624523364,-2.5788561135919394,-2.566912594967416,91.91988950276233,47.89481833253215,51.31204179631955,43.1583971805162,NaN,NaN,NaN,NaN
2023-01-09,390.37,393.7,387.67,387.86,389.9014000000004,398.4016000000001,382.6477777777779,387.39840000000083,389.7297999999999,73978071,386.0374999999998,400.1095245523131,371.9654754476865,0.39071263202660855,-2.078521804934155,-2.4692344369607637,69.14949815108308,61.19305109294849,51.104601072148704,43.87895134842808,NaN,NaN,NaN,NaN
2023-01-10,387.25,390.65,386.27,390.58,389.76000000000045,398.1020500000001,383.6677777777779,387.03770000000094,389.94179999999983,65358094,385.9024999999998,399.7439260465054,372.0610739534942,0.8187034893264604,-1.4458550753026884,-2.264558564629149,83.51822503961964,81.52920423115502,53.60209260145582,44.931785788697646,NaN,NaN,NaN,NaN
2023-01-11,392.23,395.6,391.38,395.52,389.6252000000004,397.8162000000001,385.7633333333335,386.7140000000009,390.0717999999999,68881080,385.7309999999998,398.9944549043882,372.46754509561146,1.3799468847941463,-0.5396249586364661,-1.9195718434306124,99.61593855016783,84.09455391362353,57.81636636905351,46.246470769999874,NaN,NaN,NaN,NaN
2023-01-12,396.67,398.485,392.42,396.96,389.5301333333338,397.52145000000013,387.26555555555564,386.4622000000009,390.28679999999986,90157699,385.4804999999998,397.6519953477791,373.30900465222044,1.7687820820068698,0.29140575907797484,-1.477376322928895,93.56947079907219,92.23454479628656,58.985808490895664,47.23098513615831,NaN,NaN,NaN,NaN
2023-01-13,393.62,399.1,393.34,398.5,389.5105333333338,397.2062,389.05111111111114,386.3137000000009,390.5663999999999,63903932,385.43549999999976,397.4058040479792,373.46519595202034,2.0315221313266343,1.062026341229398,-0.9694957900972364,97.35449735449724,96.84663556791241,60.254810274885926,48.59883412153984,NaN,NaN,NaN,NaN
2023-01-17,398.48,400.23,397.06,397.77,389.56366666666713,396.90155000000004,390.9344444444445,386.16790000000094,391.0243999999999,62677281,385.8424999999998,398.863052791675,372.8219472083246,2.051958570535347,1.5954524230719471,-0.4565061474633997,89.66820663586712,93.5307249298122,59.317894337836655,49.74262648946132,NaN,NaN,NaN,NaN
2023-01-18,399.01,400.12,391.28,391.49,389.6736000000004,396.6008000000001,391.7933333333334,385.94610000000085,391.4339999999998,99632262,386.25349999999975,399.44116131658745,373.06583868341204,1.5605876263756606,1.494228385506176,-0.06635924086948453,63.292734145317056,83.43847937856047,51.848782942135706,50.43638726102582,NaN,NaN,NaN,NaN
2023-01-19,389.36,391.08,387.26,388.64,389.7720666666671,396.2794000000001,392.8222222222223,385.6374000000009,391.67979999999983,86958919,386.68449999999973,399.5895044169368,373.77949558306267,0.9895218985418608,1.1705431323078415,0.1810212337659807,48.25661859904446,67.07251979340954,48.84301417589371,51.167073983810006,NaN,NaN,NaN,NaN
2023-01-20,390.1,396.04,388.38,395.88,389.8832666666671,395.9748,393.68888888888904,385.54310000000095,391.9983999999997,91806356,387.4514999999998,400.6252030101957,374.27779698980385,1.0401061406938492,1.4811539096332922,0.441047768939443,80.57949015581043,64.04294763339065,55.8457522199092,51.89769627083198,NaN,NaN,NaN,NaN
2023-01-23,396.72,402.645,395.72,400.63,390.1098000000004,395.72280000000006,395.1077777777779,385.5231000000009,392.37099999999975,84178797,388.17149999999975,402.5210299923375,373.821970007662,1.3164002359191145,2.086548063838336,0.7701478279192215,91.8795841057468,73.57189762020056,59.739614512465955,52.96501798474143,NaN,NaN,NaN,NaN
2023-01-24,398.88,401.15,397.64,400.2,390.3387333333337,395.4912000000001,396.1766666666668,385.5430000000009,392.8923999999998,59524911,389.14549999999974,403.97608660339733,374.31491339660215,1.3861052603045745,2.5027794032999395,1.116674142995365,89.76344986393137,87.40750804182953,59.23038660701606,54.09174359741634,NaN,NaN,NaN,NaN
2023-01-25,395.95,400.7,393.56,400.35,390.5072666666671,395.2491000000001,396.7133333333335,385.5947000000008,393.00559999999984,84800251,390.0174999999997,405.3222912433008,374.7127087566986,1.356525235568449,2.812330687455926,1.4558054518874772,90.39145907473326,90.67816434813714,59.3605249746414,55.003240392422015,NaN,NaN,NaN,NaN
2023-01-26,403.13,404.92,400.03,404.75,390.70966666666703,395.0350000000001,397.578888888889,385.67800000000085,393.1303999999998,72287425,391.1849999999997,407.22686585160676,375.1431341483927,1.5343991751056545,3.3738044207695452,1.8394052456638907,99.33352412838671,93.16281102235045,63.08307374693336,56.4531974372565,NaN,NaN,NaN,NaN
2023-01-27,403.655,408.16,403.44,405.68,390.8938000000004,394.86380000000014,398.3766666666668,385.8124000000009,393.3415999999998,68346180,392.6359999999997,408.4076751171575,376.86432488284186,1.60803229502049,3.849445614439503,2.241413319419013,88.67062585655545,92.79853635322513,63.83707286709216,57.34784251374026,NaN,NaN,NaN,NaN
2023-01-30,402.8,405.13,400.28,400.59,390.96386666666706,394.6753000000001,398.69000000000017,385.9107000000009,393.3835999999998,74202018,393.4934999999997,409.0352003896321,377.9517996103673,1.2246219518032238,3.772190759173043,2.547568807369819,65.41799908634063,84.4740496904276,56.97790686934177,57.76736435639691,NaN,NaN,NaN,NaN
2023-01-31,401.13,406.53,400.77,406.48,391.0831333333337,394.4911500000002,400.3555555555557,385.99770000000086,393.6041999999998,86811786,394.69599999999974,410.34879706637156,379.0432029336279,1.2727714116193125,4.13853307189396,2.8657616602746474,91.96172248803826,82.01678247697812,62.05830010077393,58.371379177776774,NaN,NaN,NaN,NaN
2023-02-01,405.211,413.67,402.35,410.8,391.2841333333337,394.3562000000002,402.81777777777796,386.1019000000009,393.93539999999985,101459155,396.19499999999977,411.9868061031941,380.4031938968054,1.4857954853311606,4.723006016938598,3.2372105316074373,89.13290420295341,82.17087525911076,65.29533092982825,58.90559093211783,NaN,NaN,NaN,NaN
2023-02-02,414.86,418.31,412.88,416.78,391.5270666666671,394.25025000000016,405.14000000000016,386.2037000000008,394.35039999999987,101654463,397.8459999999997,414.9427989986715,380.74920100132795,1.8935435924119766,5.604140022122408,3.7105964297104315,95.07246376811585,92.0556968197025,69.21117417499433,59.635974195267735,NaN,NaN,NaN,NaN
2023-02-03,411.59,416.97,411.09,412.35,391.7610666666671,394.08680000000015,406.44222222222237,386.2175000000009,394.7055999999999,94736781,399.49449999999973,415.47276332868825,383.5162366713112,1.7333084724186083,5.877232020233691,4.143923547815083,80.8051529790661,88.33684031671179,63.49549879064632,59.86745194639348,NaN,NaN,NaN,NaN
2023-02-06,409.79,411.29,408.1,409.83,391.95166666666705,393.9124000000002,407.51222222222236,386.38480000000084,394.90419999999983,60295325,400.58199999999977,416.2625811117097,384.9014188882898,1.3434134363956973,5.8231903433097045,4.479776906914007,72.68921095008047,82.8556092324208,60.43788858004965,59.94745153512298,NaN,NaN,NaN,NaN
2023-02-07,408.87,416.49,407.57,415.19,392.1732000000004,393.79805000000016,409.16111111111127,386.5907000000008,395.15959999999984,90990745,401.94849999999974,417.7193658925561,386.1776341074434,1.3298322362337478,6.142067202206192,4.812234965972444,89.95169082125604,81.14868491680086,64.3681911310305,60.84169497718689,NaN,NaN,NaN,NaN
2023-02-08,413.13,414.53,409.93,410.65,392.3558666666671,393.72110000000015,409.8166666666669,386.79600000000084,395.32599999999985,76227462,402.9519999999997,418.24862786372137,387.65537213627806,0.918003378474662,5.959739189065772,5.04173581059111,74.40694954894747,79.01595044009467,59.019835664579176,61.56861079780729,NaN,NaN,NaN,NaN
2023-02-09,414.41,414.57,405.81,407.09,392.47653333333375,393.61400000000015,409.9733333333336,387.01130000000086,395.54959999999977,78694859,403.53049999999973,418.53136194193416,388.5296380580653,0.33859834866032923,5.464983746416522,5.126385397756192,54.66666666666656,73.0084356789567,55.150160016036516,61.518925640387806,NaN,NaN,NaN,NaN
2023-02-10,405.86,408.44,405.01,408.04,392.60566666666705,393.57370000000014,410.8011111111113,387.2062000000008,395.80579999999975,70769715,404.0844999999997,418.8909519383008,389.2780480616986,-0.02842088053432512,5.090859297088286,5.119280177622612,58.505050505050576,62.526222240221536,55.97960726705518,61.25035369428703,NaN,NaN,NaN,NaN
2023-02-13,408.72,412.97,408.24,412.83,392.79633333333373,393.55150000000015,411.5066666666669,387.49360000000087,395.90879999999976,64913539,404.8009999999997,419.8421753530478,389.7598246469516,0.0020435559631568623,5.121834622576557,5.1197910666134,77.85858585858578,63.676767676767646,59.99677083901778,61.3050954251443,NaN,NaN,NaN,NaN
2023-02-14,411.24,415.05,408.511,412.64,393.0084000000004,393.47565000000014,411.7111111111113,387.8461000000009,396.0139999999997,88389313,405.5444999999997,420.5920505980615,390.49694940193785,-0.03777056601247608,5.072577859097805,5.110348425110281,68.98249452954045,68.44871029772561,59.76379732082623,61.333900592728924,NaN,NaN,NaN,NaN
2023-02-15,410.35,414.06,409.47,413.98,393.2427333333337,393.48555000000016,411.40000000000015,388.2437000000009,396.1553999999997,61685279,406.6689999999997,420.6724465757992,392.6655534242002,-0.021819692452226036,5.083073809544999,5.104893501997225,75.98447032723251,74.27518357178626,60.91647604578062,61.17914361407516,NaN,NaN,NaN,NaN
2023-02-16,408.79,412.91,408.14,408.28,393.4452000000004,393.4545500000001,410.9477777777779,388.64700000000084,396.3291999999997,76431469,407.65099999999967,418.9536242970959,396.3483757029034,-0.42097919297082154,4.578669510783698,4.999648703754519,44.37049362174147,63.11248615950482,53.84958505638862,60.46575162759633,NaN,NaN,NaN,NaN
2023-02-17,406.06,407.51,404.05,407.26,393.59273333333374,393.4089500000001,410.66222222222234,389.0765000000008,396.5977999999997,89257815,408.2199999999997,418.15848881878725,398.2815111812121,-0.7597710699378606,4.049934866332194,4.8097059362700545,37.001140250855194,52.452034733276406,52.672023490060006,60.15818852907621,NaN,NaN,NaN,NaN
2023-02-21,403.06,404.16,398.82,399.09,393.7070000000004,393.2591000000001,408.87333333333345,389.4336000000008,396.7163999999996,82655924,408.1429999999997,418.3361155198648,397.9498844801346,-1.497530284302404,2.9377930808920496,4.435323365194454,1.3853258081066273,27.585653226901112,44.31326820197998,58.890686250590925,NaN,NaN,NaN,NaN
2023-02-22,399.52,401.13,397.02,398.54,393.74880000000036,393.1827500000001,407.52777777777794,389.7137000000008,396.7623999999997,83742293,408.05999999999966,418.53364883893425,397.58635116106507,-1.9569761666319243,1.989103156904548,3.9460793235364724,7.139502113668564,15.175322724210128,43.80924251701608,57.355965649675774,NaN,NaN,NaN,NaN
2023-02-23,401.56,402.2,396.25,400.66,393.788066666667,393.12935000000004,406.8133333333335,390.0924000000008,396.9099999999996,96242399,408.0754999999997,418.5042841573766,397.64671584262277,-2.0430422249846223,1.3922765423056944,3.4353187672903167,21.283783783783875,9.936203901853021,46.342655086169685,55.72250000047401,NaN,NaN,NaN,NaN
2023-02-24,395.42,397.25,393.64,396.38,393.77200000000033,393.1204,405.51777777777795,390.48440000000073,396.8585999999996,108194413,407.6569999999997,419.1984090994643,396.1155909005351,-2.2943458601788773,0.5673864420667201,2.8617323022455974,11.99124726477027,13.471511054074236,42.20549241668224,54.20178525947658,NaN,NaN,NaN,NaN
2023-02-27,399.87,401.29,396.75,397.73,393.7896000000004,393.1136,403.84000000000015,390.7956000000008,396.7737999999997,80444736,407.2594999999997,419.568011648494,394.95098835150543,-2.2715207299300104,0.02233138983308436,2.2938521197630948,17.89934354485789,17.058124864470678,43.90651010207222,53.020972511049614,NaN,NaN,NaN,NaN
2023-02-28,397.23,399.28,396.15,396.26,393.7942000000004,393.13115000000005,402.02000000000015,390.97850000000074,396.7109999999997,96438567,407.0429999999997,419.9508783694762,394.13512163052326,-2.252862088043338,-0.5222254902910777,1.7306365977522602,12.237272302662314,14.042621037430157,42.441693624229295,51.454794117706676,NaN,NaN,NaN,NaN
2023-03-01,395.41,396.69,393.38,394.74,393.81986666666705,393.14315000000005,399.8822222222223,391.1550000000008,396.8131999999997,99706823,406.45599999999973,420.43614363306335,392.4758563669361,-2.2358491919685046,-1.0641748922083707,1.171674299760134,6.275957544993136,12.137524464171113,40.92143967919791,50.16205154732229,NaN,NaN,NaN,NaN
2023-03-02,392.68,398.69,392.33,397.81,393.79833333333374,393.1236,398.718888888889,391.4011000000008,397.1039999999997,85404726,405.80649999999974,420.12200247113645,391.49099752886303,-1.9227406321125327,-1.2317514903805318,0.6909891417320008,24.119718309859206,14.210982719171552,45.19165333861578,49.450729641792236,NaN,NaN,NaN,NaN
2023-03-03,399.71,404.45,399.03,404.19,393.78580000000034,393.14410000000004,398.37777777777785,391.81510000000077,397.5873999999998,90119952,405.17699999999974,418.58548999705886,391.7685100029406,-1.2248399325523085,-0.8400607739583847,0.38477915859392364,52.20070422535211,27.532126693401484,52.823239386248524,49.22527479316319,NaN,NaN,NaN,NaN
